GNSS;458072.980;40.225623;116.183862;50.500;250.000;0.0;4.3;458073.000;37;22
GNSS;458073.985;40.225623;116.183862;50.500;250.000;0.0;4.3;458074.000;37;23
GNSS;458074.990;40.225623;116.183862;50.500;250.000;0.0;4.3;458075.000;37;21
GNSS;458075.996;40.225623;116.183862;50.500;250.000;0.0;4.3;458076.000;37;18
GNSS;458076.983;40.225623;116.183862;50.500;250.000;0.0;4.3;458077.000;37;19
GNSS;458078.006;40.225623;116.183862;50.500;250.000;0.0;4.3;458078.000;37;19
GNSS;458078.976;40.225623;116.183862;50.500;250.000;0.0;4.3;458079.000;37;24
GNSS;458079.980;40.225623;116.183862;50.500;15.600;0.5;4.3;458080.000;37;23
GNSS;458081.004;40.225623;116.183862;50.500;15.600;0.4;4.3;458081.000;36;25
GNSS;458081.977;40.225623;116.183862;50.500;15.600;0.3;4.3;458082.000;36;25
GNSS;458082.960;40.225623;116.183862;50.500;15.600;0.2;4.3;458083.000;36;23
GNSS;458083.999;40.225623;116.183862;50.500;15.600;0.5;4.3;458084.000;36;24
GNSS;458084.988;40.225623;116.183862;50.500;15.600;0.9;4.3;458085.000;36;23
GNSS;458086.008;40.225623;116.183862;49.900;133.300;0.8;4.3;458086.000;36;26
GNSS;458086.999;40.225623;116.183862;49.800;134.200;0.6;4.3;458087.000;36;22
GNSS;458087.986;40.225625;116.183871;50.200;136.900;0.4;4.3;458088.000;36;25
GNSS;458088.986;40.225624;116.183873;50.400;137.000;0.4;4.3;458089.000;36;24
GNSS;458089.996;40.225624;116.183876;50.400;137.000;0.4;4.3;458090.000;36;24
GNSS;458090.997;40.225624;116.183879;50.400;128.300;0.3;4.3;458091.000;36;24
GNSS;458091.986;40.225625;116.183881;50.400;128.300;0.2;4.0;458092.000;36;19
GNSS;458092.973;40.225625;116.183881;50.400;139.400;0.2;4.0;458093.000;36;25
GNSS;458093.977;40.225625;116.183881;50.400;139.400;0.2;4.0;458094.000;36;18
GNSS;458094.969;40.225625;116.183881;50.400;139.400;0.2;4.0;458095.000;36;20
GNSS;458095.984;40.225625;116.183881;50.400;139.400;0.3;4.0;458096.000;36;20
GNSS;458096.997;40.225625;116.183881;50.400;130.700;0.2;4.0;458097.000;36;19
GNSS;458097.981;40.225625;116.183881;50.400;130.700;0.1;4.0;458098.000;36;24
GNSS;458098.985;40.225625;116.183881;50.400;130.700;0.1;4.0;458099.000;36;25
GNSS;458099.989;40.225625;116.183881;50.400;130.700;0.1;4.0;458100.000;36;24
GNSS;458100.997;40.225625;116.183881;50.400;134.000;0.1;4.0;458101.000;36;21
GNSS;458102.000;40.225625;116.183881;50.400;134.000;0.1;4.0;458102.000;36;21
GNSS;458102.991;40.225625;116.183881;50.400;134.300;0.0;4.0;458103.000;36;23
GNSS;458104.006;40.225625;116.183881;50.400;134.300;0.0;4.0;458104.000;36;22
GNSS;458104.998;40.225625;116.183881;50.400;134.500;0.0;4.0;458105.000;36;24
GNSS;458106.000;40.225625;116.183881;50.400;134.500;0.0;4.0;458106.000;36;22
GNSS;458106.971;40.225625;116.183881;50.400;134.700;0.0;4.0;458107.000;36;23
GNSS;458107.993;40.225625;116.183881;50.400;134.700;0.0;4.0;458108.000;36;23
GNSS;458109.003;40.225625;116.183881;50.400;134.900;0.0;4.0;458109.000;36;24
GNSS;458109.987;40.225625;116.183881;50.400;134.900;0.0;4.0;458110.000;36;24
GNSS;458110.990;40.225625;116.183881;50.400;135.100;0.0;4.0;458111.000;37;25
GNSS;458111.992;40.225625;116.183881;50.400;135.100;0.0;4.0;458112.000;37;25
GNSS;458112.983;40.225625;116.183881;50.400;135.300;0.0;4.0;458113.000;37;25
GNSS;458113.987;40.225625;116.183881;50.400;135.300;0.0;4.0;458114.000;36;25
GNSS;458114.992;40.225625;116.183881;50.400;135.500;0.0;4.0;458115.000;36;26
GNSS;458115.997;40.225625;116.183881;50.400;135.500;0.0;4.0;458116.000;36;25
GNSS;458116.981;40.225625;116.183881;50.400;135.700;0.0;4.0;458117.000;36;27
GNSS;458117.987;40.225625;116.183881;50.400;135.700;0.0;4.0;458118.000;36;27
GNSS;458118.992;40.225625;116.183881;50.400;135.900;0.0;4.0;458119.000;36;25
GNSS;458119.979;40.225625;116.183881;50.400;135.900;0.0;4.0;458120.000;36;24
GNSS;458121.002;40.225625;116.183881;50.400;136.200;0.0;4.0;458121.000;35;24
GNSS;458121.990;40.225625;116.183881;50.400;136.200;0.0;4.0;458122.000;35;24
GNSS;458122.992;40.225625;116.183881;50.400;136.400;0.0;4.0;458123.000;35;23
GNSS;458123.997;40.225625;116.183881;50.400;136.400;0.0;4.0;458124.000;35;24
GNSS;458124.985;40.225625;116.183881;50.400;136.600;0.0;4.0;458125.000;35;24
GNSS;458125.989;40.225625;116.183881;50.400;136.600;0.0;4.0;458126.000;35;24
GNSS;458126.994;40.225625;116.183881;50.400;136.700;0.0;4.0;458127.000;35;24
GNSS;458127.997;40.225625;116.183881;50.400;136.700;0.0;4.0;458128.000;36;21
GNSS;458128.985;40.225625;116.183881;50.400;136.900;0.0;4.0;458129.000;36;22
GNSS;458129.988;40.225625;116.183881;50.400;136.900;0.0;4.0;458130.000;36;23
GNSS;458131.012;40.225625;116.183881;50.400;137.000;0.0;4.0;458131.000;36;23
GNSS;458131.986;40.225625;116.183881;50.400;137.000;0.0;4.0;458132.000;36;26
GNSS;458132.990;40.225625;116.183881;50.400;137.100;0.0;4.0;458133.000;36;24
GNSS;458134.016;40.225625;116.183881;50.400;137.100;0.0;4.0;458134.000;36;26
GNSS;458134.994;40.225625;116.183881;50.400;137.300;0.0;4.0;458135.000;36;26
GNSS;458135.987;40.225625;116.183881;50.400;137.300;0.0;4.0;458136.000;36;27
GNSS;458136.989;40.225625;116.183881;50.400;137.400;0.0;4.0;458137.000;36;25
GNSS;458137.994;40.225625;116.183881;50.400;137.400;0.0;4.0;458138.000;36;26
GNSS;458138.999;40.225625;116.183881;50.400;137.400;0.0;4.0;458139.000;36;27
GNSS;458139.985;40.225625;116.183881;50.400;137.400;0.0;4.0;458140.000;36;27
GNSS;458140.989;40.225625;116.183881;50.400;137.400;0.0;4.0;458141.000;36;23
GNSS;458141.994;40.225625;116.183881;50.400;137.400;0.0;4.0;458142.000;36;23
GNSS;458142.998;40.225625;116.183881;50.400;137.400;0.0;4.0;458143.000;36;23
GNSS;458143.987;40.225625;116.183881;50.400;137.400;0.0;4.0;458144.000;36;25
GNSS;458144.991;40.225625;116.183881;50.400;137.500;0.0;4.0;458145.000;36;26
GNSS;458145.994;40.225625;116.183881;50.400;137.500;0.0;4.0;458146.000;36;25
GNSS;458146.999;40.225625;116.183881;50.400;137.500;0.0;4.0;458147.000;36;24
GNSS;458147.989;40.225625;116.183881;50.400;137.500;0.0;4.0;458148.000;36;24
GNSS;458148.993;40.225625;116.183881;50.400;137.500;0.0;4.0;458149.000;36;23
GNSS;458149.997;40.225625;116.183881;50.400;137.500;0.0;4.0;458150.000;36;25
GNSS;458150.985;40.225625;116.183881;50.400;137.500;0.0;4.0;458151.000;35;25
GNSS;458151.990;40.225625;116.183881;50.400;137.500;0.0;4.0;458152.000;36;23
GNSS;458152.994;40.225625;116.183881;50.400;137.600;0.0;4.0;458153.000;36;26
GNSS;458154.014;40.225625;116.183881;50.400;137.600;0.0;4.0;458154.000;36;24
GNSS;458154.986;40.225625;116.183881;50.400;137.600;0.0;4.0;458155.000;36;23
GNSS;458155.993;40.225625;116.183881;50.400;137.600;0.0;4.0;458156.000;36;24
GNSS;458156.998;40.225625;116.183881;50.400;137.600;0.0;4.0;458157.000;36;24
GNSS;458157.985;40.225625;116.183881;50.400;137.600;0.0;4.0;458158.000;36;25
GNSS;458158.989;40.225625;116.183881;50.400;137.600;0.0;4.0;458159.000;36;26
GNSS;458159.993;40.225625;116.183881;50.400;137.600;0.0;4.0;458160.000;36;25
GNSS;458160.998;40.225625;116.183881;50.400;137.600;0.0;4.0;458161.000;37;24
GNSS;458161.988;40.225625;116.183881;50.400;137.600;0.0;4.0;458162.000;37;23
GNSS;458162.991;40.225625;116.183881;50.400;137.600;0.0;4.0;458163.000;37;26
GNSS;458163.994;40.225625;116.183881;50.400;137.600;0.0;4.0;458164.000;37;21
GNSS;458164.984;40.225625;116.183881;50.400;137.600;0.0;4.0;458165.000;37;20
GNSS;458165.988;40.225625;116.183881;50.400;137.600;0.0;4.0;458166.000;37;21
GNSS;458166.991;40.225625;116.183881;50.400;137.500;0.0;4.0;458167.000;37;19
GNSS;458167.997;40.225625;116.183881;50.400;137.500;0.0;4.0;458168.000;37;20
GNSS;458169.018;40.225625;116.183881;50.400;137.500;0.0;4.0;458169.000;37;21
GNSS;458169.989;40.225625;116.183881;50.400;137.500;0.0;4.0;458170.000;37;20
GNSS;458170.997;40.225625;116.183881;50.400;137.400;0.0;4.0;458171.000;36;23
GNSS;458171.997;40.225625;116.183881;50.400;137.400;0.0;4.0;458172.000;36;23
GNSS;458172.985;40.225625;116.183881;50.400;137.300;0.0;4.0;458173.000;36;22
GNSS;458173.990;40.225625;116.183881;50.400;137.300;0.0;4.0;458174.000;36;22
GNSS;458175.009;40.225625;116.183881;50.400;137.300;0.0;4.0;458175.000;36;25
GNSS;458175.999;40.225625;116.183881;50.400;137.300;0.0;4.0;458176.000;36;25
GNSS;458176.987;40.225625;116.183881;50.400;137.200;0.0;4.0;458177.000;36;26
GNSS;458177.990;40.225625;116.183881;50.400;137.200;0.0;4.0;458178.000;36;26
GNSS;458178.995;40.225625;116.183881;50.400;137.100;0.0;4.0;458179.000;36;28
GNSS;458180.018;40.225625;116.183881;50.400;137.100;0.0;4.0;458180.000;36;26
GNSS;458180.989;40.225625;116.183881;50.400;137.000;0.0;4.0;458181.000;37;27
GNSS;458181.991;40.225625;116.183881;50.400;137.000;0.0;4.0;458182.000;37;26
GNSS;458182.980;40.225625;116.183881;50.400;137.000;0.0;4.0;458183.000;37;28
GNSS;458183.988;40.225625;116.183881;50.400;137.000;0.0;4.0;458184.000;37;27
GNSS;458184.991;40.225625;116.183881;50.400;136.900;0.0;4.0;458185.000;37;25
GNSS;458185.993;40.225625;116.183881;50.400;136.900;0.0;4.0;458186.000;37;24
GNSS;458186.997;40.225625;116.183881;50.400;136.800;0.0;4.0;458187.000;37;26
GNSS;458188.000;40.225625;116.183881;50.400;136.800;0.0;4.0;458188.000;37;24
GNSS;458188.989;40.225625;116.183881;50.400;136.700;0.0;4.0;458189.000;36;23
GNSS;458189.994;40.225625;116.183881;50.400;136.700;0.0;4.0;458190.000;36;23
GNSS;458191.001;40.225625;116.183881;50.400;136.600;0.0;4.0;458191.000;36;21
GNSS;458191.991;40.225625;116.183881;50.400;136.600;0.0;4.0;458192.000;36;21
GNSS;458192.991;40.225625;116.183881;50.400;136.500;0.0;4.0;458193.000;36;20
GNSS;458193.981;40.225625;116.183881;50.400;136.500;0.0;4.0;458194.000;36;21
GNSS;458194.998;40.225625;116.183881;50.400;136.400;0.0;4.0;458195.000;36;20
GNSS;458196.004;40.225625;116.183881;50.400;136.400;0.0;4.0;458196.000;36;18
GNSS;458196.992;40.225625;116.183881;50.400;136.300;0.0;4.0;458197.000;36;20
GNSS;458197.997;40.225625;116.183881;50.400;136.300;0.0;4.0;458198.000;36;20
GNSS;458199.001;40.225625;116.183881;50.400;136.200;0.0;4.0;458199.000;36;25
GNSS;458200.003;40.225625;116.183881;50.400;136.200;0.0;4.0;458200.000;36;25
GNSS;458201.009;40.225625;116.183881;50.400;136.100;0.0;4.0;458201.000;36;24
GNSS;458201.995;40.225625;116.183881;50.400;136.100;0.0;4.0;458202.000;36;24
GNSS;458202.999;40.225625;116.183881;50.400;136.000;0.0;4.0;458203.000;36;21
GNSS;458203.988;40.225625;116.183881;50.400;136.000;0.0;3.9;458204.000;36;22
GNSS;458204.992;40.225625;116.183881;50.400;135.600;0.0;3.8;458205.000;36;22
GNSS;458205.980;40.225625;116.183881;50.400;135.600;0.0;3.8;458206.000;36;23
GNSS;458207.000;40.225629;116.183802;51.300;286.400;2.7;3.8;458207.000;36;23
GNSS;458207.986;40.225634;116.183765;51.700;286.400;3.4;3.9;458208.000;36;25
GNSS;458208.990;40.225640;116.183723;52.000;281.600;4.0;3.7;458209.000;36;21
GNSS;458210.010;40.225645;116.183678;52.600;282.100;4.2;3.6;458210.000;36;25
GNSS;458211.000;40.225650;116.183629;53.100;282.100;4.1;3.4;458211.000;36;21
GNSS;458212.002;40.225653;116.183580;53.700;284.300;3.8;3.3;458212.000;36;24
GNSS;458213.009;40.225655;116.183534;54.300;279.400;3.7;3.1;458213.000;36;24
GNSS;458214.009;40.225657;116.183491;54.900;281.900;3.3;3.0;458214.000;36;25
GNSS;458215.014;40.225659;116.183453;55.400;276.400;3.1;3.0;458215.000;36;24
GNSS;458216.002;40.225660;116.183413;55.700;277.200;3.7;3.0;458216.000;36;24
GNSS;458217.008;40.225663;116.183371;56.100;278.200;4.0;3.0;458217.000;36;23
GNSS;458218.010;40.225669;116.183323;56.600;280.500;4.6;3.0;458218.000;36;23
GNSS;458218.999;40.225678;116.183268;57.100;280.100;5.5;3.0;458219.000;36;21
GNSS;458220.001;40.225688;116.183202;57.300;281.900;6.3;3.0;458220.000;36;18
GNSS;458221.007;40.225701;116.183126;57.700;285.600;7.3;3.0;458221.000;37;23
GNSS;458222.010;40.225719;116.183042;58.000;286.800;7.7;3.0;458222.000;37;23
GNSS;458222.998;40.225741;116.182953;58.200;287.700;8.2;3.0;458223.000;37;23
GNSS;458224.002;40.225769;116.182859;58.500;289.800;8.8;3.0;458224.000;37;21
GNSS;458225.026;40.225797;116.182763;58.600;288.000;9.1;3.0;458225.000;37;22
GNSS;458226.012;40.225824;116.182656;59.000;289.700;9.6;3.0;458226.000;37;21
GNSS;458226.999;40.225856;116.182543;59.200;289.600;9.9;3.0;458227.000;37;22
GNSS;458228.001;40.225886;116.182434;59.300;287.800;10.3;3.0;458228.000;37;20
GNSS;458228.991;40.225915;116.182314;59.500;287.500;10.7;3.0;458229.000;37;23
GNSS;458230.009;40.225943;116.182190;59.700;288.000;10.8;3.0;458230.000;37;19
GNSS;458230.999;40.225975;116.182069;59.800;288.900;11.2;3.0;458231.000;36;20
GNSS;458232.003;40.226010;116.181943;59.900;290.300;11.7;3.0;458232.000;36;21
GNSS;458233.008;40.226049;116.181814;59.900;290.200;11.8;3.0;458233.000;36;21
GNSS;458234.010;40.226090;116.181685;60.000;291.900;12.1;3.0;458234.000;36;21
GNSS;458235.030;40.226131;116.181556;60.100;290.300;12.3;3.0;458235.000;36;22
GNSS;458236.003;40.226173;116.181423;60.300;291.600;12.4;3.0;458236.000;36;22
GNSS;458237.009;40.226217;116.181287;60.500;292.200;12.9;3.0;458237.000;36;20
GNSS;458237.995;40.226261;116.181146;60.700;291.500;13.0;3.0;458238.000;36;19
GNSS;458238.981;40.226302;116.181003;61.000;290.600;13.2;3.0;458239.000;36;23
GNSS;458240.003;40.226342;116.180854;61.000;290.000;13.3;3.0;458240.000;36;19
GNSS;458241.007;40.226386;116.180707;61.200;291.200;13.5;3.0;458241.000;37;23
GNSS;458242.012;40.226447;116.180555;62.000;290.500;13.8;4.7;458242.000;37;24
GNSS;458242.981;40.226490;116.180403;62.200;290.400;13.8;4.7;458243.000;37;24
GNSS;458244.000;40.226532;116.180252;62.500;290.300;13.8;4.7;458244.000;37;16
GNSS;458245.007;40.226574;116.180102;63.100;290.300;13.7;4.7;458245.000;37;15
GNSS;458245.995;40.226615;116.179953;63.500;290.300;13.6;4.7;458246.000;37;17
GNSS;458246.999;40.226657;116.179804;63.800;290.100;13.5;4.7;458247.000;37;19
GNSS;458248.002;40.226698;116.179654;64.300;289.800;13.4;4.7;458248.000;37;20
GNSS;458249.006;40.226737;116.179507;64.900;289.300;13.3;4.7;458249.000;37;17
GNSS;458249.993;40.226778;116.179362;65.200;288.900;13.2;4.7;458250.000;37;20
GNSS;458250.997;40.226817;116.179216;65.600;288.200;13.1;4.7;458251.000;36;19
GNSS;458252.018;40.226855;116.179063;65.800;287.700;13.2;4.7;458252.000;36;18
GNSS;458253.003;40.226892;116.178913;66.100;287.500;13.3;4.7;458253.000;36;18
GNSS;458254.010;40.226929;116.178758;66.400;287.600;13.3;4.7;458254.000;36;21
GNSS;458255.011;40.226968;116.178608;66.700;287.900;13.3;4.7;458255.000;36;23
GNSS;458255.986;40.227005;116.178457;67.100;288.000;13.4;4.7;458256.000;36;22
GNSS;458257.002;40.227044;116.178305;67.400;288.100;13.3;4.7;458257.000;36;23
GNSS;458257.993;40.227082;116.178157;67.700;288.000;13.3;4.7;458258.000;36;23
GNSS;458259.013;40.227117;116.178007;68.000;288.200;13.2;4.7;458259.000;36;22
GNSS;458260.020;40.227153;116.177860;68.200;288.400;13.2;4.7;458260.000;36;22
GNSS;458260.987;40.227193;116.177712;68.300;288.900;13.2;4.7;458261.000;36;22
GNSS;458261.992;40.227235;116.177566;68.600;289.100;13.2;4.7;458262.000;36;18
GNSS;458262.996;40.227277;116.177420;68.800;289.100;13.3;4.7;458263.000;36;20
GNSS;458264.017;40.227318;116.177273;68.900;289.200;13.4;4.7;458264.000;36;21
GNSS;458265.002;40.227360;116.177123;69.000;289.100;13.5;4.7;458265.000;36;22
GNSS;458266.010;40.227401;116.176972;69.200;289.200;13.6;4.7;458266.000;36;21
GNSS;458267.011;40.227443;116.176815;69.200;289.200;13.7;4.7;458267.000;35;21
GNSS;458268.002;40.227485;116.176657;69.300;289.200;13.7;4.7;458268.000;35;20
GNSS;458269.005;40.227527;116.176505;69.300;289.200;13.4;4.7;458269.000;35;18
GNSS;458270.005;40.227566;116.176363;69.300;289.200;12.8;4.7;458270.000;35;20
GNSS;458270.995;40.227602;116.176227;69.300;289.400;12.1;4.7;458271.000;36;20
GNSS;458271.998;40.227637;116.176096;69.200;289.700;11.3;4.7;458272.000;36;20
GNSS;458273.002;40.227671;116.175982;69.000;289.900;10.3;4.7;458273.000;36;20
GNSS;458274.005;40.227702;116.175875;68.800;290.000;9.3;4.7;458274.000;36;18
GNSS;458275.009;40.227730;116.175778;68.700;290.100;8.2;4.7;458275.000;36;18
GNSS;458275.982;40.227752;116.175693;68.700;290.000;7.2;4.7;458276.000;36;20
GNSS;458277.001;40.227772;116.175622;68.600;290.000;6.1;4.7;458277.000;36;18
GNSS;458278.006;40.227790;116.175562;68.600;289.600;5.3;4.7;458278.000;36;18
GNSS;458279.008;40.227808;116.175503;68.500;288.100;4.4;4.7;458279.000;36;18
GNSS;458279.998;40.227815;116.175455;68.500;283.600;3.6;4.7;458280.000;36;20
GNSS;458281.033;40.227817;116.175416;68.600;277.000;2.6;4.7;458281.000;34;20
GNSS;458282.005;40.227808;116.175391;68.600;269.000;2.1;4.7;458282.000;34;17
GNSS;458282.993;40.227794;116.175377;68.600;260.400;1.7;4.7;458283.000;34;20
GNSS;458283.999;40.227776;116.175361;68.600;252.200;1.4;4.7;458284.000;34;20
GNSS;458285.000;40.227758;116.175348;68.600;244.400;1.3;4.7;458285.000;34;21
GNSS;458286.002;40.227747;116.175335;68.600;236.300;1.4;4.7;458286.000;34;20
GNSS;458287.005;40.227730;116.175320;68.800;227.400;1.6;4.7;458287.000;34;23
GNSS;458288.010;40.227716;116.175307;68.900;218.200;1.6;4.7;458288.000;34;20
GNSS;458288.985;40.227699;116.175297;68.600;209.100;1.7;4.7;458289.000;34;18
GNSS;458289.989;40.227678;116.175287;68.400;202.800;2.1;4.7;458290.000;34;19
GNSS;458290.992;40.227656;116.175280;68.000;197.200;2.3;4.7;458291.000;37;19
GNSS;458292.010;40.227637;116.175276;67.600;192.500;2.4;4.7;458292.000;37;19
GNSS;458292.983;40.227628;116.175273;67.600;188.000;2.7;4.7;458293.000;37;17
GNSS;458293.984;40.227614;116.175268;67.600;185.400;2.8;4.7;458294.000;37;13
GNSS;458294.991;40.227591;116.175267;67.600;184.400;2.9;4.7;458295.000;37;28
GNSS;458295.995;40.227567;116.175267;67.600;185.700;3.2;9.6;458296.000;37;31
GNSS;458296.983;40.227543;116.175268;67.600;188.900;3.6;10.9;458297.000;37;27
GNSS;458297.985;40.227520;116.175262;67.600;192.000;3.9;12.4;458298.000;37;20
GNSS;458298.988;40.227496;116.175252;67.600;192.400;3.9;14.4;458299.000;37;7
GNSS;458299.977;40.227473;116.175241;67.500;191.500;3.3;16.2;458300.000;36;11
GNSS;458300.998;40.227451;116.175232;67.300;190.500;3.0;16.7;458301.000;34;13
GNSS;458301.985;40.227457;116.175234;67.300;189.500;2.2;16.4;458302.000;34;15
GNSS;458302.988;40.227430;116.175233;67.900;188.700;2.3;15.9;458303.000;35;19
GNSS;458303.993;40.227403;116.175234;67.900;188.000;2.5;15.7;458304.000;35;16
GNSS;458304.997;40.227385;116.175234;67.700;187.000;2.8;14.9;458305.000;35;24
GNSS;458305.998;40.227356;116.175231;67.400;186.600;2.7;13.8;458306.000;36;19
GNSS;458307.002;40.227326;116.175229;67.700;186.200;2.3;5.9;458307.000;36;17
GNSS;458308.005;40.227303;116.175228;68.000;186.000;1.9;5.5;458308.000;36;14
GNSS;458308.993;40.227288;116.175228;68.200;185.800;1.4;4.7;458309.000;36;15
GNSS;458310.014;40.227279;116.175230;68.400;185.600;0.9;4.7;458310.000;36;14
GNSS;458310.985;40.227275;116.175231;68.500;185.500;0.6;4.7;458311.000;36;17
GNSS;458312.004;40.227269;116.175231;68.800;185.400;0.5;4.7;458312.000;36;17
GNSS;458313.010;40.227262;116.175232;69.200;185.000;0.7;4.7;458313.000;36;19
GNSS;458313.997;40.227253;116.175232;69.400;184.700;1.0;4.7;458314.000;36;22
GNSS;458314.999;40.227241;116.175232;69.300;183.900;1.4;4.7;458315.000;36;24
GNSS;458315.989;40.227223;116.175231;69.200;183.300;2.1;4.7;458316.000;36;25
GNSS;458316.989;40.227198;116.175230;69.200;182.300;2.8;4.7;458317.000;36;20
GNSS;458317.994;40.227166;116.175230;69.200;180.700;3.8;4.7;458318.000;36;20
GNSS;458318.999;40.227124;116.175231;69.300;179.600;4.6;4.7;458319.000;36;18
GNSS;458320.001;40.227076;116.175231;69.600;179.200;5.0;4.7;458320.000;36;18
GNSS;458321.005;40.227026;116.175232;69.500;179.100;5.3;4.7;458321.000;37;21
GNSS;458321.992;40.226976;116.175233;69.600;179.500;5.5;4.7;458322.000;37;20
GNSS;458322.997;40.226925;116.175232;69.800;182.900;5.5;4.7;458323.000;37;19
GNSS;458324.016;40.226875;116.175226;70.000;190.600;5.3;4.7;458324.000;37;24
GNSS;458325.002;40.226829;116.175210;69.900;197.900;5.3;4.7;458325.000;37;20
GNSS;458326.008;40.226784;116.175190;69.600;197.500;5.5;4.7;458326.000;37;21
GNSS;458327.010;40.226734;116.175172;69.300;192.700;5.8;4.7;458327.000;37;19
GNSS;458327.998;40.226681;116.175160;69.000;188.600;6.2;4.7;458328.000;37;19
GNSS;458329.014;40.226624;116.175151;68.900;186.700;6.6;4.7;458329.000;37;21
GNSS;458330.004;40.226561;116.175144;68.900;186.200;7.0;4.7;458330.000;37;21
GNSS;458331.007;40.226494;116.175136;68.900;186.200;7.6;4.7;458331.000;36;19
GNSS;458331.994;40.226425;116.175128;68.900;186.200;7.9;4.7;458332.000;36;19
GNSS;458333.012;40.226350;116.175119;68.900;186.100;8.4;4.7;458333.000;36;19
GNSS;458334.001;40.226272;116.175108;69.000;185.900;8.7;4.7;458334.000;36;18
GNSS;458335.002;40.226191;116.175098;69.100;185.500;9.0;4.7;458335.000;36;20
GNSS;458336.007;40.226109;116.175087;69.200;185.600;9.1;4.7;458336.000;36;20
GNSS;458336.995;40.226025;116.175075;69.200;186.100;9.1;4.7;458337.000;36;20
GNSS;458338.013;40.225943;116.175061;69.200;186.800;9.0;4.7;458338.000;36;23
GNSS;458339.019;40.225861;116.175049;69.400;186.800;8.8;4.7;458339.000;36;23
GNSS;458340.003;40.225785;116.175037;69.200;186.600;8.7;4.7;458340.000;36;21
GNSS;458340.992;40.225708;116.175025;69.000;185.800;8.8;4.7;458341.000;37;20
GNSS;458342.012;40.225630;116.175014;68.800;185.600;9.0;4.7;458342.000;37;21
GNSS;458343.012;40.225547;116.175003;68.500;185.300;9.4;4.7;458343.000;37;19
GNSS;458344.001;40.225459;116.174993;68.300;185.100;9.6;4.7;458344.000;37;19
GNSS;458345.003;40.225371;116.174983;68.100;185.000;9.7;4.7;458345.000;37;20
GNSS;458346.006;40.225284;116.174973;68.400;185.200;9.9;4.7;458346.000;37;21
GNSS;458347.009;40.225194;116.174963;68.900;185.700;10.1;4.7;458347.000;37;23
GNSS;458347.999;40.225102;116.174952;69.100;185.700;10.2;4.7;458348.000;37;14
GNSS;458349.001;40.225011;116.174939;69.300;185.700;10.4;4.7;458349.000;37;17
GNSS;458350.004;40.224918;116.174926;69.600;185.700;10.5;4.7;458350.000;37;23
GNSS;458351.025;40.224826;116.174910;69.400;185.700;10.6;4.7;458351.000;36;23
GNSS;458352.013;40.224731;116.174895;69.400;185.900;10.9;4.7;458352.000;36;23
GNSS;458353.001;40.224635;116.174879;69.400;185.800;10.9;4.7;458353.000;36;18
